Date	Price	Open	High	Low	Volume	Chg%
Oct 21, 2019	54.183	54.160	54.238	53.963	54.34K	0.07%
Oct 18, 2019	54.144	54.147	54.285	54.035	58.48K	0.03%
Oct 17, 2019	54.129	54.055	54.197	53.959	61.91K	0.18%
Oct 16, 2019	54.033	54.169	54.307	53.971	63.17K	-0.22%
Oct 15, 2019	54.155	53.832	54.194	53.812	57.66K	0.63%
Oct 14, 2019	53.816	53.738	53.950	53.551	50.99K	0.18%
Oct 11, 2019	53.722	53.404	53.869	53.261	74.59K	0.62%
Oct 10, 2019	53.393	53.353	53.509	53.287	80.73K	0.13%
Oct 09, 2019	53.326	53.444	53.498	53.293	68.99K	-0.20%
Oct 08, 2019	53.433	53.333	53.537	53.294	65.97K	0.22%
Oct 07, 2019	53.315	53.194	53.433	53.140	56.44K	0.25%
Oct 04, 2019	53.184	53.266	53.347	53.087	82.05K	-0.11%
Oct 03, 2019	53.242	53.394	53.561	53.148	77.75K	-0.27%
Oct 02, 2019	53.388	53.790	53.859	53.380	69.10K	-0.71%
Oct 01, 2019	53.770	53.353	53.839	53.316	81.33K	0.80%
Sep 30, 2019	53.341	53.230	53.555	53.152	60.02K	0.25%
Sep 27, 2019	53.210	53.493	53.511	53.083	67.26K	-0.48%
Sep 26, 2019	53.469	53.507	53.606	53.444	74.44K	-0.03%
Sep 25, 2019	53.483	53.595	53.675	53.454	73.78K	-0.17%
Sep 24, 2019	53.575	53.381	53.638	53.323	69.64K	0.40%
Sep 23, 2019	53.363	53.615	53.619	53.268	58.63K	-0.40%
Sep 20, 2019	53.578	53.823	53.856	53.271	76.18K	-0.43%
Sep 19, 2019	53.807	53.537	53.890	53.458	78.48K	0.52%
Sep 18, 2019	53.529	53.983	54.004	53.448	79.75K	-0.79%
Sep 17, 2019	53.958	54.076	54.325	53.726	89.95K	-0.17%
Sep 16, 2019	54.052	53.707	54.174	53.612	87.00K	1.20%
Sep 13, 2019	53.413	53.716	53.816	53.416	79.42K	-0.51%
Sep 12, 2019	53.689	54.254	54.323	53.673	88.93K	-1.00%
Sep 11, 2019	54.229	54.650	54.704	54.174	74.86K	-0.76%
Sep 10, 2019	54.641	54.509	54.759	54.381	64.95K	0.30%
Sep 09, 2019	54.480	54.390	54.576	54.284	60.22K	0.20%
Sep 06, 2019	54.372	54.372	54.497	54.146	80.18K	0.04%
Sep 05, 2019	54.352	54.442	54.519	54.222	76.85K	-0.11%
Sep 04, 2019	54.414	54.125	54.474	53.962	77.88K	0.57%
Sep 03, 2019	54.105	54.002	54.288	53.919	67.98K	0.23%
Sep 02, 2019	53.981	53.670	54.053	53.619	35.19K	0.59%
Aug 30, 2019	53.666	53.959	54.004	53.585	83.95K	-0.51%
Aug 29, 2019	53.943	53.978	54.158	53.861	76.21K	-0.00%
Aug 28, 2019	53.945	53.869	54.055	53.713	76.07K	0.19%
Aug 27, 2019	53.841	54.340	54.425	53.786	78.91K	-0.89%
Aug 26, 2019	54.326	53.793	54.383	53.688	89.13K	0.96%
Aug 23, 2019	53.810	54.075	54.124	53.654	86.69K	-0.43%
Aug 22, 2019	54.044	53.750	54.159	53.696	75.37K	0.58%
Aug 21, 2019	53.733	53.736	53.999	53.611	70.59K	0.04%
Aug 20, 2019	53.714	53.622	53.908	53.592	68.72K	0.20%
Aug 19, 2019	53.608	53.611	53.932	53.518	54.14K	0.01%
Aug 16, 2019	53.601	53.948	53.960	53.437	69.45K	-0.61%
Aug 15, 2019	53.931	53.510	53.956	53.490	85.95K	0.80%
Aug 14, 2019	53.502	53.999	54.072	53.482	88.52K	-0.90%
Aug 13, 2019	53.989	53.839	54.171	53.616	79.67K	0.32%
Aug 12, 2019	53.818	53.716	53.977	53.665	62.82K	0.37%
Aug 09, 2019	53.619	53.244	53.755	53.159	86.03K	0.73%
Aug 08, 2019	53.232	53.488	53.636	53.066	89.26K	-0.44%
Aug 07, 2019	53.465	53.490	53.561	53.071	102.20K	-0.02%
Aug 06, 2019	53.478	53.591	53.717	53.357	102.86K	-0.17%
Aug 05, 2019	53.570	52.765	53.758	52.630	78.58K	1.53%
Aug 02, 2019	52.764	52.242	52.811	52.183	98.39K	1.03%
Aug 01, 2019	52.225	52.210	52.449	52.101	88.94K	0.06%
Jul 31, 2019	52.194	52.358	52.548	52.119	78.54K	-0.30%
Jul 30, 2019	52.354	52.234	52.403	52.126	66.22K	0.25%
Jul 29, 2019	52.222	52.311	52.379	52.168	47.98K	-0.16%
Jul 26, 2019	52.305	52.459	52.574	52.161	64.78K	-0.25%
Jul 25, 2019	52.434	52.492	52.617	52.429	69.93K	-0.07%
Jul 24, 2019	52.469	52.567	52.630	52.423	70.18K	-0.14%
Jul 23, 2019	52.540	52.538	52.613	52.371	70.44K	0.03%
Jul 22, 2019	52.522	52.704	52.922	52.514	55.07K	-0.34%
Jul 19, 2019	52.702	52.856	52.908	52.498	80.19K	-0.27%
Jul 18, 2019	52.844	52.759	52.872	52.584	73.40K	0.20%
Jul 17, 2019	52.739	52.453	52.825	52.444	65.91K	0.58%
Jul 16, 2019	52.437	52.529	52.745	52.433	64.63K	-0.15%
Jul 15, 2019	52.517	52.597	52.673	52.494	48.57K	-0.15%
Jul 12, 2019	52.597	52.325	52.725	52.299	67.11K	0.56%
Jul 11, 2019	52.306	52.296	52.501	52.263	73.19K	0.05%
Jul 10, 2019	52.277	52.230	52.428	52.009	75.10K	0.12%
Jul 09, 2019	52.213	52.365	52.548	52.161	69.48K	-0.26%
Jul 08, 2019	52.347	52.368	52.626	52.321	57.85K	0.06%
Jul 05, 2019	52.316	52.499	52.658	52.124	84.04K	-0.31%
Jul 04, 2019	52.477	52.698	52.735	52.385	70.83K	-0.38%
Jul 03, 2019	52.676	52.556	52.721	52.463	77.89K	0.24%
Jul 02, 2019	52.552	52.444	52.640	52.426	77.40K	0.21%
Jul 01, 2019	52.440	52.664	52.783	52.398	69.35K	-0.40%
Jun 28, 2019	52.650	52.759	52.806	52.602	85.23K	-0.17%
Jun 27, 2019	52.740	52.750	52.819	52.565	79.14K	0.00%
Jun 26, 2019	52.738	52.649	52.812	52.527	88.38K	0.20%
Jun 25, 2019	52.634	52.563	52.744	52.463	91.61K	0.17%
Jun 24, 2019	52.544	52.657	52.791	52.484	68.83K	-0.17%
Jun 21, 2019	52.635	52.703	52.957	52.598	96.67K	-0.11%
Jun 20, 2019	52.695	52.443	52.791	52.416	101.41K	0.50%
Jun 19, 2019	52.432	52.037	52.461	51.943	88.67K	0.79%
Jun 18, 2019	52.022	52.076	52.126	51.842	88.13K	-0.09%
Jun 17, 2019	52.069	52.093	52.200	51.995	64.66K	0.05%
Jun 14, 2019	52.041	52.177	52.374	52.021	77.77K	-0.22%
Jun 13, 2019	52.154	51.994	52.308	51.960	87.14K	0.33%
Jun 12, 2019	51.982	52.232	52.285	51.982	80.27K	-0.48%
Jun 11, 2019	52.232	52.404	52.437	52.165	79.07K	-0.31%
Jun 10, 2019	52.393	52.349	52.531	52.235	71.87K	0.27%
Jun 07, 2019	52.253	51.774	52.401	51.732	80.48K	0.99%
Jun 06, 2019	51.743	51.730	51.823	51.563	87.32K	0.09%
Jun 05, 2019	51.699	51.733	51.892	51.662	94.85K	-0.05%
Jun 04, 2019	51.723	51.470	51.791	51.329	104.10K	0.51%
Jun 03, 2019	51.462	51.459	51.555	51.223	91.60K	-0.03%
May 31, 2019	51.476	51.718	51.759	51.396	114.31K	-0.45%
May 30, 2019	51.711	51.660	51.851	51.573	89.55K	0.13%
May 29, 2019	51.645	51.586	51.839	51.513	99.84K	0.14%
May 28, 2019	51.571	51.703	51.887	51.561	90.82K	-0.22%
May 27, 2019	51.682	51.641	51.785	51.583	63.09K	0.13%
May 24, 2019	51.615	51.703	51.824	51.512	85.47K	-0.16%
May 23, 2019	51.696	51.838	52.032	51.591	87.73K	-0.28%
May 22, 2019	51.842	51.939	52.227	51.823	87.89K	-0.15%
May 21, 2019	51.920	51.839	52.042	51.804	88.93K	0.19%
May 20, 2019	51.824	52.208	52.336	51.625	71.99K	-0.75%
May 17, 2019	52.216	52.110	52.323	51.924	97.76K	0.25%
May 16, 2019	52.087	52.280	52.345	52.060	84.60K	-0.33%
May 15, 2019	52.262	52.245	52.338	52.084	92.12K	0.06%
May 14, 2019	52.229	52.363	52.455	52.143	85.72K	-0.23%
May 13, 2019	52.348	52.170	52.585	52.064	79.92K	0.31%
May 10, 2019	52.187	52.091	52.309	51.826	107.88K	0.23%
May 09, 2019	52.066	51.721	52.166	51.679	89.73K	0.69%
May 08, 2019	51.710	51.688	51.874	51.601	91.85K	0.08%
May 07, 2019	51.670	51.591	51.737	51.512	89.27K	0.18%
May 06, 2019	51.576	51.435	51.667	51.231	74.24K	0.20%
May 03, 2019	51.471	51.506	51.581	51.339	81.35K	-0.05%
May 02, 2019	51.495	51.733	51.818	51.477	85.19K	-0.41%
May 01, 2019	51.709	52.034	52.065	51.656	71.46K	-0.59%
Apr 30, 2019	52.018	51.878	52.057	51.688	84.43K	0.31%
Apr 29, 2019	51.858	51.908	51.961	51.780	62.80K	-0.08%
Apr 26, 2019	51.899	52.034	52.112	51.827	96.81K	-0.24%
Apr 25, 2019	52.024	51.841	52.130	51.811	81.51K	0.35%
Apr 24, 2019	51.842	51.982	52.057	51.703	104.74K	-0.23%
Apr 23, 2019	51.963	52.218	52.268	51.891	87.91K	-0.48%
Apr 22, 2019	52.214	51.843	52.306	51.808	75.44K	0.77%
Apr 19, 2019	51.816	51.888	51.948	51.794	81.82K	-0.10%
Apr 18, 2019	51.869	52.044	52.075	51.791	91.70K	-0.30%
Apr 17, 2019	52.024	52.094	52.307	51.991	100.51K	-0.07%
Apr 16, 2019	52.063	51.917	52.114	51.832	103.74K	0.30%
Apr 15, 2019	51.908	51.870	52.219	51.804	93.00K	-0.03%
Apr 12, 2019	51.921	51.559	51.981	51.538	101.46K	0.73%
Apr 11, 2019	51.546	51.922	51.950	51.468	103.89K	-0.66%
Apr 10, 2019	51.887	51.973	52.085	51.742	107.11K	-0.16%
Apr 09, 2019	51.969	52.250	52.399	51.952	107.39K	-0.49%
Apr 08, 2019	52.227	51.654	52.300	51.643	79.54K	1.09%
Apr 05, 2019	51.666	51.647	51.917	51.583	117.11K	0.10%
Apr 04, 2019	51.617	51.275	51.843	51.245	116.01K	0.66%
Apr 03, 2019	51.277	51.687	51.777	51.264	118.20K	-0.74%
Apr 02, 2019	51.660	52.014	52.119	51.542	123.22K	-0.62%
Apr 01, 2019	51.984	51.808	52.040	51.763	100.86K	0.30%
Mar 29, 2019	51.828	51.496	51.844	51.367	130.00K	0.70%
Mar 28, 2019	51.466	51.525	51.741	51.344	131.52K	-0.09%
Mar 27, 2019	51.514	51.567	51.605	51.286	130.52K	-0.08%
Mar 26, 2019	51.553	51.398	51.609	51.333	118.02K	0.30%
Mar 25, 2019	51.397	51.498	51.552	51.265	97.10K	-0.22%
Mar 22, 2019	51.508	51.508	51.694	51.268	135.11K	0.01%
Mar 21, 2019	51.505	51.702	51.830	51.272	131.21K	-0.38%
Mar 20, 2019	51.702	51.825	51.895	51.517	124.62K	-0.21%
Mar 19, 2019	51.809	51.470	52.075	51.258	128.62K	0.67%
Mar 18, 2019	51.464	51.637	51.777	51.308	82.55K	-0.50%
Mar 15, 2019	51.725	52.021	52.123	51.608	128.24K	-0.56%
Mar 14, 2019	52.017	52.265	52.416	51.966	119.78K	-0.45%
Mar 13, 2019	52.250	52.158	52.329	51.965	125.05K	0.21%
Mar 12, 2019	52.138	52.158	52.166	51.836	125.22K	-0.02%
Mar 11, 2019	52.150	52.169	52.198	51.959	102.25K	-0.07%
Mar 08, 2019	52.189	52.119	52.402	51.888	126.90K	0.15%
Mar 07, 2019	52.111	52.144	52.267	52.039	119.87K	-0.05%
Mar 06, 2019	52.135	52.818	52.890	52.058	127.61K	-1.28%
Mar 05, 2019	52.813	53.299	53.317	52.758	120.04K	-0.91%
Mar 04, 2019	53.298	53.410	53.494	53.160	102.67K	-0.19%
Mar 01, 2019	53.402	53.775	54.040	53.262	128.98K	-0.73%
Feb 28, 2019	53.797	54.120	54.213	53.666	127.62K	-0.58%
Feb 27, 2019	54.109	53.928	54.318	53.836	136.38K	0.32%
Feb 26, 2019	53.936	53.704	54.081	53.661	113.48K	0.44%
Feb 25, 2019	53.701	54.055	54.184	53.665	100.03K	-0.69%
Feb 22, 2019	54.072	53.783	54.130	53.717	120.23K	0.54%
Feb 21, 2019	53.782	53.897	54.091	53.754	129.27K	-0.21%
Feb 20, 2019	53.893	53.970	54.105	53.848	123.24K	-0.16%
Feb 19, 2019	53.982	53.896	54.026	53.689	96.89K	0.12%
Feb 18, 2019	53.917	53.871	54.072	53.525	74.36K	0.11%
Feb 15, 2019	53.860	53.421	53.873	53.339	120.49K	0.85%
Feb 14, 2019	53.405	53.480	53.716	53.290	123.75K	-0.13%
Feb 13, 2019	53.472	53.288	53.609	53.256	110.47K	0.35%
Feb 12, 2019	53.286	53.473	53.625	53.177	120.51K	-0.35%
Feb 11, 2019	53.471	53.521	53.664	53.393	101.02K	-0.25%
Feb 08, 2019	53.604	53.581	53.865	53.319	117.35K	0.04%
Feb 07, 2019	53.583	54.153	54.220	53.527	107.92K	-1.04%
Feb 06, 2019	54.147	54.507	54.507	54.123	117.87K	-0.64%
Feb 05, 2019	54.495	54.699	54.816	54.395	113.93K	-0.37%
Feb 04, 2019	54.697	54.408	54.850	54.404	83.00K	0.30%
Feb 01, 2019	54.531	54.077	54.672	53.948	121.89K	0.83%
Jan 31, 2019	54.081	54.167	54.246	53.891	118.50K	-0.17%
Jan 30, 2019	54.175	53.814	54.311	53.687	124.15K	0.69%
Jan 29, 2019	53.804	53.583	53.902	53.526	120.35K	0.38%
Jan 28, 2019	53.601	53.639	53.875	53.542	98.92K	-0.07%
Jan 25, 2019	53.639	53.188	53.663	53.128	118.01K	0.85%
Jan 24, 2019	53.188	53.362	53.441	53.118	118.18K	-0.33%
Jan 23, 2019	53.366	53.358	53.606	53.254	117.64K	0.01%
Jan 22, 2019	53.362	53.552	53.641	53.338	115.34K	-0.36%
Jan 21, 2019	53.557	53.748	53.919	53.495	106.27K	-0.28%
Jan 18, 2019	53.707	53.518	53.790	53.456	93.29K	0.36%
Jan 17, 2019	53.514	53.549	53.777	53.348	102.64K	-0.07%
Jan 16, 2019	53.550	53.600	53.800	53.443	0	-0.09%
Jan 15, 2019	53.598	53.273	53.686	53.245	0	0.64%
Jan 14, 2019	53.259	53.078	53.455	52.989	0	0.36%
Jan 11, 2019	53.067	53.208	53.555	53.011	0	-0.26%
Jan 10, 2019	53.203	53.418	53.459	53.100	0	-0.41%
Jan 09, 2019	53.420	52.830	53.465	52.802	0	1.10%
Jan 08, 2019	52.840	52.478	52.904	52.439	4.68K	0.66%
Jan 07, 2019	52.492	52.006	52.579	51.858	4.51K	0.94%
Jan 04, 2019	52.004	51.980	52.187	51.720	0.02K	0.05%
Jan 03, 2019	51.976	51.551	52.076	51.256	5.18K	0.81%
Jan 02, 2019	51.556	50.942	51.650	50.865	6.25K	1.25%
Jan 01, 2019	50.922	51.016	51.136	50.888	3.17K	-0.18%
Dec 31, 2018	51.014	51.294	51.358	50.916	0	-0.51%
Dec 28, 2018	51.278	51.663	51.694	51.184	0	-0.75%
Dec 27, 2018	51.667	51.622	51.790	51.468	0	0.08%
Dec 26, 2018	51.628	51.538	51.651	51.238	0	0.16%
Dec 25, 2018	51.545	51.555	51.631	51.199	0	0.04%
Dec 24, 2018	51.525	51.596	51.795	51.473	0	-0.10%
Dec 21, 2018	51.574	51.801	52.055	51.558	0	-0.44%
Dec 20, 2018	51.802	52.124	52.484	51.714	0	-0.60%
Dec 19, 2018	52.116	52.460	52.522	51.915	0	-0.63%
Dec 18, 2018	52.447	53.416	53.460	52.319	0	-1.82%
Dec 17, 2018	53.420	53.748	53.784	53.353	0	-0.58%
Dec 14, 2018	53.732	53.565	53.836	53.495	0	0.30%
Dec 13, 2018	53.572	53.817	53.841	53.424	0	-0.44%
Dec 12, 2018	53.809	53.988	54.072	53.708	0	-0.33%
Dec 11, 2018	53.988	54.132	54.158	53.461	0	-0.28%
Dec 10, 2018	54.140	53.190	54.512	53.107	0	1.78%
Dec 07, 2018	53.194	52.932	53.475	52.612	0	0.46%
Dec 06, 2018	52.952	52.838	53.102	52.634	0	0.22%
Dec 05, 2018	52.834	53.186	53.295	52.630	0	-0.64%
Dec 04, 2018	53.174	53.376	53.699	53.154	0	-0.38%
Dec 03, 2018	53.376	52.531	53.533	52.495	0	1.89%
Nov 30, 2018	52.384	52.541	52.589	52.216	0	-0.28%
Nov 29, 2018	52.533	53.217	53.249	52.464	0	-1.30%
Nov 28, 2018	53.225	53.242	53.353	52.833	0	-0.03%
Nov 27, 2018	53.242	53.421	53.595	53.132	0	-0.37%
Nov 26, 2018	53.441	53.397	53.717	53.212	0	0.12%
Nov 23, 2018	53.377	53.598	53.630	53.288	0	-0.42%
Nov 22, 2018	53.602	53.900	53.953	53.403	0	-0.53%
Nov 21, 2018	53.888	53.691	53.921	53.589	0	0.38%
Nov 20, 2018	53.683	54.377	54.402	53.626	0	-1.27%
Nov 19, 2018	54.372	54.748	54.773	54.232	0	-0.70%
Nov 16, 2018	54.754	54.560	54.817	54.476	0	0.33%
Nov 15, 2018	54.572	54.607	54.676	54.360	0	-0.09%
Nov 14, 2018	54.619	54.845	54.945	54.410	0	-0.44%
Nov 13, 2018	54.862	55.001	55.101	54.742	0	-0.26%
Nov 12, 2018	55.005	54.926	55.365	54.867	0	0.26%
Nov 09, 2018	54.863	55.017	55.281	54.768	0	-0.29%
Nov 08, 2018	55.021	55.263	55.338	54.896	0	-0.42%
Nov 07, 2018	55.255	55.593	55.690	55.225	0	-0.60%
Nov 06, 2018	55.589	55.744	55.782	55.496	0	-0.28%
Nov 05, 2018	55.744	55.277	55.919	55.247	0	0.88%
Nov 02, 2018	55.260	56.141	56.158	55.213	0	-1.57%
Nov 01, 2018	56.141	56.214	56.291	56.000	0	-0.15%
Oct 31, 2018	56.224	56.216	56.490	56.126	0	0.02%
Oct 30, 2018	56.214	55.894	56.218	55.877	0	0.59%
Oct 29, 2018	55.883	56.040	56.196	55.811	0	-0.29%
Oct 26, 2018	56.046	56.017	56.222	55.740	0	0.04%
Oct 25, 2018	56.025	56.085	56.365	55.905	0	-0.13%
Oct 24, 2018	56.098	56.218	56.439	55.814	0	-0.20%
Oct 23, 2018	56.212	56.150	56.380	56.040	0	0.11%
Oct 22, 2018	56.148	56.024	56.251	55.899	0	0.24%
Oct 19, 2018	56.016	56.199	56.385	55.871	0	-0.31%
Oct 18, 2018	56.192	56.531	56.535	56.170	0	-0.60%
Oct 17, 2018	56.533	56.808	56.862	56.453	0	-0.47%
Oct 16, 2018	56.800	56.782	56.935	56.655	0	0.03%
Oct 15, 2018	56.781	56.523	56.956	56.471	0	0.45%
Oct 12, 2018	56.525	56.815	56.859	56.391	0	-0.55%
Oct 11, 2018	56.835	56.818	57.121	56.644	0	0.03%
Oct 10, 2018	56.820	57.416	57.487	56.803	0	-1.04%
Oct 09, 2018	57.419	57.126	57.476	56.998	0	0.51%
Oct 08, 2018	57.125	56.994	57.200	56.867	0	0.18%
Oct 05, 2018	57.023	56.977	57.420	56.787	0	0.09%
Oct 04, 2018	56.972	56.993	57.366	56.906	0	-0.04%
Oct 03, 2018	56.994	56.870	57.279	56.831	0	0.22%
Oct 02, 2018	56.870	56.906	56.986	56.786	0	-0.06%
Oct 01, 2018	56.904	56.199	57.064	56.199	0	1.28%
Sep 28, 2018	56.183	55.639	56.197	55.597	0	0.97%
Sep 27, 2018	55.643	55.760	55.790	55.507	0	-0.21%
Sep 26, 2018	55.760	56.118	56.194	55.735	0	-0.63%
Sep 25, 2018	56.114	56.086	56.292	55.995	0	0.04%
Sep 24, 2018	56.090	55.931	56.325	55.848	0	0.28%
Sep 21, 2018	55.935	55.816	56.156	55.611	0	0.22%
Sep 20, 2018	55.813	56.015	56.072	55.705	0	-0.38%
Sep 19, 2018	56.028	56.047	56.305	55.649	0	-0.04%
Sep 18, 2018	56.049	55.618	56.261	55.511	0	0.79%
Sep 17, 2018	55.612	55.136	55.786	55.081	0	0.83%
Sep 14, 2018	55.152	55.420	55.463	55.055	0	-0.49%
Sep 13, 2018	55.422	55.527	55.548	55.299	0	-0.18%
Sep 12, 2018	55.520	55.590	55.793	55.089	0	-0.13%
Sep 11, 2018	55.590	55.044	55.705	54.977	0	1.00%
Sep 10, 2018	55.040	54.494	55.107	54.440	0	0.86%
Sep 07, 2018	54.568	54.756	54.877	54.419	0	-0.34%
Sep 06, 2018	54.756	54.467	54.815	54.364	0	0.56%
Sep 05, 2018	54.451	54.281	54.544	54.182	0	0.32%
Sep 04, 2018	54.280	54.396	54.442	54.190	0	-0.21%
Sep 03, 2018	54.396	54.456	54.546	54.160	0	-0.12%
Aug 31, 2018	54.460	54.490	54.626	54.244	0	-0.08%
Aug 30, 2018	54.503	54.657	54.831	54.419	0	-0.29%
Aug 29, 2018	54.661	54.207	54.666	54.169	0	0.83%
Aug 28, 2018	54.211	54.127	54.408	53.984	0	0.19%
Aug 27, 2018	54.106	53.700	54.173	53.553	0	0.73%
Aug 24, 2018	53.712	53.597	53.786	53.444	0	0.23%
Aug 23, 2018	53.589	53.746	53.848	53.519	0	-0.32%
Aug 22, 2018	53.759	53.598	53.805	53.537	0	0.32%
Aug 21, 2018	53.590	53.514	53.704	53.389	0	0.14%
Aug 20, 2018	53.514	53.671	53.704	53.276	0	-0.30%
Aug 17, 2018	53.675	53.280	53.721	53.216	0	0.73%
Aug 16, 2018	53.288	53.211	53.641	53.147	0	0.16%
Aug 15, 2018	53.203	53.581	53.613	53.066	0	-0.71%
Aug 14, 2018	53.585	53.316	53.593	53.141	0	0.51%
Aug 13, 2018	53.314	52.394	53.448	52.279	0	1.72%
Aug 10, 2018	52.412	52.682	52.796	52.368	0	-0.53%
Aug 09, 2018	52.690	52.730	52.811	52.602	0	-0.06%
Aug 08, 2018	52.722	52.578	52.799	52.302	0	0.27%
Aug 07, 2018	52.578	52.934	53.063	52.486	0	-0.67%
Aug 06, 2018	52.930	52.767	52.998	52.634	0	0.31%
Aug 03, 2018	52.767	52.691	52.907	52.663	0	0.14%
Aug 02, 2018	52.695	52.557	52.861	52.479	0	0.25%
Aug 01, 2018	52.561	52.641	52.721	52.479	0	-0.14%
Jul 31, 2018	52.633	52.635	52.771	52.382	0	0.01%
Jul 30, 2018	52.627	52.559	52.821	52.450	0	0.13%
Jul 27, 2018	52.559	52.517	52.672	52.457	0	0.08%
Jul 26, 2018	52.516	52.695	52.776	52.432	0	-0.32%
Jul 25, 2018	52.683	52.416	52.780	52.270	0	0.51%
Jul 24, 2018	52.416	52.266	52.495	52.223	0	0.29%
Jul 23, 2018	52.262	52.318	52.461	52.234	0	-0.02%
Jul 20, 2018	52.274	52.001	52.437	51.908	0	0.50%
Jul 19, 2018	52.012	52.119	52.271	51.930	0	-0.17%
Jul 18, 2018	52.103	51.873	52.147	51.725	0	0.43%
Jul 17, 2018	51.880	52.173	52.244	51.759	0	-0.59%
Jul 16, 2018	52.189	52.044	52.346	52.036	0	0.28%
Jul 13, 2018	52.044	52.094	52.098	51.826	0	-0.09%
Jul 12, 2018	52.091	52.037	52.118	51.909	0	0.09%
Jul 11, 2018	52.045	52.437	52.599	52.009	0	-0.76%
Jul 10, 2018	52.441	52.388	52.498	52.313	0	0.13%
Jul 09, 2018	52.374	52.557	52.624	52.326	0	-0.42%
Jul 06, 2018	52.595	52.436	52.627	52.369	0	0.28%
Jul 05, 2018	52.448	52.263	52.585	52.228	0	0.36%
Jul 04, 2018	52.262	52.195	52.359	52.096	0	0.17%
Jul 03, 2018	52.173	52.112	52.309	52.018	0	0.11%
Jul 02, 2018	52.116	52.093	52.250	51.910	0	-0.03%
Jun 29, 2018	52.132	51.959	52.162	51.598	0	0.31%
Jun 28, 2018	51.970	51.447	52.017	51.431	0	0.99%
Jun 27, 2018	51.458	51.383	51.668	51.274	0	0.17%
Jun 26, 2018	51.369	51.232	51.432	51.150	0	0.26%
Jun 25, 2018	51.234	51.119	51.338	51.034	0	0.18%
Jun 22, 2018	51.140	51.038	51.194	50.678	0	0.21%
Jun 21, 2018	51.033	51.127	51.252	50.960	0	-0.18%
Jun 20, 2018	51.127	51.419	51.496	51.085	0	-0.58%
Jun 19, 2018	51.423	51.538	51.659	51.396	0	-0.24%
Jun 18, 2018	51.545	51.580	51.725	51.443	0	-0.02%
Jun 15, 2018	51.553	51.664	51.844	51.503	0	-0.21%
Jun 14, 2018	51.660	52.102	52.256	51.628	0	-0.83%
Jun 13, 2018	52.091	51.840	52.193	51.796	0	0.47%
Jun 12, 2018	51.848	51.988	52.004	51.784	0	-0.27%
Jun 11, 2018	51.990	52.048	52.129	51.746	0	-0.49%
Jun 08, 2018	52.244	51.970	52.272	51.764	0	0.52%
Jun 07, 2018	51.974	51.638	52.016	51.598	0	0.64%
Jun 06, 2018	51.642	51.739	52.055	51.558	0	-0.18%
Jun 05, 2018	51.733	51.878	52.038	51.376	0	-0.28%
Jun 04, 2018	51.876	51.733	52.005	51.678	0	0.26%
Jun 01, 2018	51.742	52.037	52.130	51.583	0	-0.57%
May 31, 2018	52.037	52.389	52.658	51.890	0	-0.67%
May 30, 2018	52.387	52.115	52.565	51.834	0	0.53%
May 29, 2018	52.112	51.882	52.324	51.826	0	0.45%
May 28, 2018	51.880	52.218	52.267	51.757	0	-0.64%
May 25, 2018	52.212	53.051	53.083	52.156	0	-1.58%
May 24, 2018	53.049	53.270	53.283	52.915	0	-0.44%
May 23, 2018	53.281	53.062	53.318	52.893	0	0.41%
May 22, 2018	53.062	53.273	53.414	53.041	0	-0.39%
May 21, 2018	53.269	52.779	53.298	52.742	0	0.93%
May 18, 2018	52.779	52.908	53.167	52.687	0	-0.26%
May 17, 2018	52.917	52.995	53.169	52.842	0	-0.16%
May 16, 2018	53.003	52.870	53.084	52.675	0	0.23%
May 15, 2018	52.882	52.736	53.155	52.653	0	0.28%
May 14, 2018	52.732	52.693	52.989	52.573	0	0.15%
May 11, 2018	52.654	52.675	52.911	52.562	0	-0.03%
May 10, 2018	52.671	52.396	52.794	52.360	0	0.52%
May 09, 2018	52.396	51.834	52.519	51.781	0	1.08%
May 08, 2018	51.838	52.119	52.152	51.631	0	-0.55%
May 07, 2018	52.123	52.016	52.294	51.956	0	0.21%
May 04, 2018	52.016	51.900	52.071	51.746	0	0.23%
May 03, 2018	51.895	51.766	51.971	51.666	0	0.26%
May 02, 2018	51.762	52.001	52.094	51.750	0	-0.44%
May 01, 2018	51.993	51.760	52.057	51.506	0	0.48%
Apr 30, 2018	51.744	51.901	51.949	51.549	0	-0.36%
Apr 27, 2018	51.933	51.924	51.965	51.705	0	0.03%
Apr 26, 2018	51.920	52.090	52.167	51.835	0	-0.36%
Apr 25, 2018	52.106	51.749	52.206	51.709	0	0.69%
Apr 24, 2018	51.747	51.780	51.852	51.615	0	-0.06%
Apr 23, 2018	51.778	51.905	52.012	51.693	0	-0.22%
Apr 20, 2018	51.893	51.985	52.378	51.844	0	-0.17%
Apr 19, 2018	51.981	52.039	52.297	51.925	0	-0.11%
Apr 18, 2018	52.039	52.343	52.360	51.853	0	-0.58%
Apr 17, 2018	52.343	52.093	52.435	52.020	0	0.46%
Apr 16, 2018	52.105	51.769	52.122	51.749	0	0.71%
Apr 13, 2018	51.736	51.867	51.998	51.716	0	-0.28%
Apr 12, 2018	51.883	51.868	52.006	51.699	0	0.03%
Apr 11, 2018	51.870	51.546	52.027	51.505	0	0.65%
Apr 10, 2018	51.535	51.158	51.613	51.102	0	0.74%
Apr 09, 2018	51.154	50.834	51.194	50.722	0	0.72%
